Text,pos,neg
"#GraphiteStocks Senior UBS FX, Metals Traders Among 11 Said to Face Swiss Probe: 
Senior UB... http://t.co/NzrA8w7m0M #NYSE #NASDAQ #DOW",0,1
"#GraphiteStocks So Bad It's Good: Surviving 2014: 
So Bad It's Good: Surviving 2014
Seeking... http://t.co/YwVoQkZ410 #NYSE #NASDAQ #DOW",0,0
Look who stopped by the #NYSE! Happy Turkey day from me and the big guy ;) http://t.co/D5FuF2ZP4f,0,0
No Portfolio Changes This Week #NYSE http://t.co/CApZyuVGNM,0,0
#NowAvailable! December Issue America's #1 #BusinessOpportunity #Newsletter! #BoagieReport @Newstands #WSJ #NYSE #SD http://t.co/C6cYOEC3v6,0,0
3-star analyst Philip Van Deusen from Tigress Financial rated $SJM w/a BUY. Philip has a 72.7% success rate http://t.co/2SrfS0vODe #NYSE,1,0
Get exclusive #trade #signals &amp; full trade management for US &amp; UK #equities http://t.co/IF10Y5MxVX #ftse #nasdaq #nyse #s&amp;p500 #dowjones,0,0
Look who stopped by the #NYSE ... Happy Turkey Day from me and the big guy ;) @debhill88 @marinastanley http://t.co/lWLXxiTHKH,0,0
Super Trades Review Video: http://t.co/5mSXpQjPGW #stocks #trading #nyse #nasdaq $FB $VSR $IBIO $NQ $HURC,0,0
How to Make Money in Stocks: http://t.co/MQ1hYIMAws via @YouTube #stocks #trading #nyse #nasdaq $FB $TWTR $VSR $ICAD,0,0
"$71,000 in ONE TRADE!! By Follwing Their Signals More Info Here http://t.co/8BoYC1bsiz .. #legalizeit #NYSE",0,0
Join http://t.co/Xlt0Zc4Gh4 http://t.co/J0J8XC3XUV dont miss this amazing  experience. #stocks #stockaction #nyse http://t.co/PnYNmqRAlR,0,0
"#GraphiteStocks Saint Jean Carbon to Acquire Miller East Lump Graphite Project: 
Saint Jean... http://t.co/aRVcev2wUT #NYSE #NASDAQ #DOW",0,0
"$NXTD any kind of buying pressure and she RUNs HARD! #Wocket
#MONEY
#NASDAQ
#STOCKPICKS
#MAKEMONEY
#WALLSTREET
#NYSE
#PENNYSTOCKS $AAPL",0,0
"$HPQ $BBY pre-earnings purchase, post-earnings jump #whatmorecanagirlaskfor #NYSE #Nasdaq",1,0
RT @jillwagnerCBS: Look who stopped by the #NYSE ... Happy Turkey Day from me and the big guy ;) @debhill88 @marinastanley http://t.co/lWLX,0,0
http://t.co/t9v4IO2vow &lt;&lt;-- Tandem Trader dvd video #stocks #trading #nyse #nasdaq $FB $TWTR $STUDY $NQ,0,0
RT @VitaminShoppe: Closing bell #teamvitaminshoppe at @nyse #nyse #nysebell a great moment for our company. Spreading health &amp; wellness htt,1,0
"$71,000 in ONE TRADE!! By Follwing Their Signals More Info Here http://t.co/SVqoMlijqL .. #StockCharts #NYSE #America",0,0
http://t.co/nGpJsAI10D &lt;-- Lifetime membership for amazing stock alerts on $97! #stocks #trading $FB $TWTR #nyse $LIVE,0,0
Top Stocks (By Trading Liquidity): $CJES $QIHU $NETE $KBH $MHR $SSRI $CLDX $PXLW $ANV $INVN $GPRO $JKS $SNSS $CALL $SYNA #wallstreet #nyse,1,0
"MARTIAL LAW (Has, Is, and When Will it Occur?) http://t.co/n8Uoa46EQz #martiallaw #rfid #fema #obama #usa #hooverdam #money #dollar #nyse",0,0
http://t.co/nGpJsAI10D &lt;-- Lifetime membership for amazing stock alerts on $97! #stocks #trading #nyse #pennystocks $FB $TWTR,0,0
"The Boeing Company (BA) price at close, November 26, 2014, is 134.78. #boeing #stocks #NYSE #space",0,0
"The #NYSE Composite has closed up +0.17% at 11,047.91 whilst the #DJI Dow gains +0.07% to 17,827.75",1,0
3-star analyst Jim Giannakouros from Oppenheimer reiterated a HOLD on $PLOW.  http://t.co/PH8SwOKB69 #NYSE #stocks #PLOW,0,0
"Saffron is telling people she went to the ""Stocking Change"" today #StockExchange #NYSE #ChristmasStockingMaybe?",0,0
Low yields could spell trouble for stocks http://t.co/4td0MyUWNS #NYSE,0,1
Low yields could spell trouble for stocks http://t.co/t2mdvICa4U #NYSE,0,1
http://t.co/Xk9M7IQZ3e &lt;&lt;-- Tandem Trader dvd video #stocks #trading #nyse #nasdaq $FB $TWTR $STUDY $NQ,0,0
Upgraded Stocks Trading in a New Range: $AAL $WERN $DWA $BDX $BWS $TERP $UTX $PINC $CPRT $QIHU $BYD $AA $OUTR $DENN $BEAT #watchlist #nyse,1,0
5-star analyst @ysquali from Cantor Fitzgerald maintained a BUY on $SSTK. Youssef has a 73.3% success rate http://t.co/Mufr1TFlF0 #NYSE,1,0
Wall Street #FiDi #NYSE @codihandley http://t.co/7Y1MgbHm00,0,0
http://t.co/t9v4IO2vow &lt;&lt;-- Tandem Trader dvd video #stocks #trading #nyse #nasdaq $FB $TWTR $STUDY $NQ,0,0
"RT @homelessdave0: IAMLET ME BECLEAR BIG #OIL #LNG
#OPEC
#FTSE #NYSE #DAX #KXL#KINDERMORGAN #MENA
#VANPOLI #DTES #INM #GENTRIFICATION ht",0,0
"IAMLET ME BECLEAR BIG #OIL #LNG
#OPEC
#FTSE #NYSE #DAX #KXL#KINDERMORGAN #MENA
#VANPOLI #DTES #INM #GENTRIFICATION http://t.co/cR5910ueYZ",0,0
"RT @homelessdave0: IAMLET ME BECLEAR BIG #OIL #LNG
#OPEC
#FTSE #NYSE #DAX #KXL#KINDERMORGAN #MENA
#VANPOLI #DTES #INM #GENTRIFICATION ht",0,0
"RT @homelessdave0: IAMLET ME BECLEAR BIG #OIL #LNG
#OPEC
#FTSE #NYSE #DAX #KXL#KINDERMORGAN #MENA
#VANPOLI #DTES #INM #GENTRIFICATION ht",0,0
"RT @homelessdave0: IAMLET ME BECLEAR BIG #OIL #LNG
#OPEC
#FTSE #NYSE #DAX #KXL#KINDERMORGAN #MENA
#VANPOLI #DTES #INM #GENTRIFICATION ht",0,0
Iron-Ore is Second Only To Oil as a Traded Commodity in Africa http://t.co/RADBt0hRO4 #energy #nyse,1,0
Many thanks to the Haven Tower Group for securing me a spot on #CNBC Closing Bell today at #nyse http://t.co/kOpBZlRqSb,1,0
3-star analyst Joan Storms from Wedbush maintained a BUY on $DG.  http://t.co/JgL8zMqu5l #NYSE #stocks #DG,1,0
5-star analyst Gordon Johnson from Axiom reiterated a SELL on $RIO. Gordon has a 73.4% success rate http://t.co/iQh9ecpkUQ #NYSE #stocks,0,1
ATOS's been gang stalking with the 3rd forces to kill skillful IT professional like me. They are shit! #CISSP #SHELLSHOCK #Euronext #NYSE,0,0
RT @GaveKalCapital: #GaveKal Capital: #NYSE #MarginDebt Declines For The 4th Time This Year http://t.co/ZX77s6e36w http://t.co/Iar2xbW1ly,0,0
http://t.co/nGpJsAI10D &lt;-- Lifetime membership for amazing stock alerts on $97! #stocks #trading #nyse #pennystocks $FB $TWTR,0,0
5-star analyst Mark Mahaney from RBC Capital reiterated a BUY on $P. Mark has a 65.8% success rate http://t.co/X819CfzBDM #NYSE #stocks,1,0
Sign up to our FREE Financial Data &amp; News Platform; #Stocks #markets #NASDAQ #NYSE; Get up to date #information http://t.co/LJMNZcEJ5I #FB,0,0
"Tech Stocks Boost S&amp;P 500 Index Reach Record High, Led By Apple Inc., HP http://t.co/ZTRAHNHUR5 #NYSE",1,0
"Tech Stocks Boost S&amp;P 500 Index Reach Record High, Led By Apple Inc., HP http://t.co/YQ2AgJU8st #NYSE",1,0
http://t.co/t9v4IO2vow &lt;&lt;-- Tandem Trader dvd video #stocks #trading #nyse #nasdaq $FB $TWTR $STUDY $NQ,0,0
4-star analyst Troy Jensen from Piper Jaffray reiterated a BUY on $BLOX. Troy has a +5.8% avg rtrn http://t.co/tORCBKguHJ #NYSE #stocks,1,0
5-star analyst David Miller from Topeka Capital rated $CNK w/a HOLD. David has a 70.0% success rate http://t.co/Sd5a0yVO83 #NYSE #stocks,0,0
Sign up to Get the best information about #Stocks #markets #NASDAQ #NYSE; Click now! http://t.co/LJMNZcEJ5I #FB,0,0
"RT @daf_tv: Opening Bell: NASDAQ 4.291 +0,08% #nyse #dow #wallstreet #market #finance #dax #boerse #chart #trade #aktie #nasdaq #dollar #op",1,0
"RT @daf_tv: Opening Bell: Dow Jones 17.820 +0,03% #nyse #dow #wallstreet #market #finance #dax #boerse #chart #trading #aktie #dollar #open",1,0
Two cool guys at the #autismspeaks chefs gala #ASChefGala #billyharris #robertdeniro #newyork #NYSE http://t.co/98RPa8DSsq,0,0
US stock indexes hold near record http://t.co/nm1qzOmy89 #NYSE,0,0
US stock indexes hold near record http://t.co/XrfrYVkwWI #NYSE,0,0
25 Stocks To Watch: http://t.co/S9oPUZ8PN3 : $BLOX $DWA $BWS $BDX $QIHU $CPRT $WERN $BYD $PBR $OUTR $BEAT $BMRN $DHI $BERY $DENN #nyse #dow,0,0
"http://t.co/nGpJsAI10D &lt;-- Turn $100 into $1000, $10000 or more in 30 days! #stocks #trading #nyse #pennystocks $FB $TWTR",0,0
3-star analyst Matthew Conlan from Wells Fargo rated $SLCA w/a HOLD.  http://t.co/2yUixivwxM #NYSE #stocks #SLCA,0,0
"NYSE, Technology, Active, Previous hour, SD +1.32, #NYSE #Technology",0,0
"NYSE, Inactive, Previous hour, SD -1.03, #NYSE",0,0
"NYSE, Inactive, Previous hour, SD -1.05, #NYSE",0,0
STOCKS ARE RISING NOT BECAUSE OF GOOD ECONOMY BUT BECAUSE OF... http://t.co/lCSsQsmUlo #Stocks #BullMarket #BearMarket #NYSE #DJIA #NASDAQ,0,0
Our 10 top #investment tips for today at http://t.co/5xx6xiJqA4 via #WillemTait @WillemTait #budget #GDP #NYSE #IPO #invest #data #stocks,0,0
4-star analyst James Ricchiuti from Needham rated $CUB w/a HOLD. James has a +6.3% avg rtrn http://t.co/YEQafWeahF #NYSE #stocks #CUB,0,0
"http://t.co/nGpJsAI10D &lt;-- Turn $100 into $1000, $10000 or more in 30 days! #stocks #trading #nyse #pennystocks $FB $TWTR",0,0
0-star analyst Fernando Abdalla from J.P. Morgan rated $CPA w/a HOLD. Fernando has a 20.0% success rate http://t.co/NrXnxObGCn #NYSE #stocks,0,0
5 Excellent Choice Of Hotels Near New York Stock Exchange http://t.co/sWw5FyxQ80 #nyse,0,0
4-star analyst James Goss from Barrington reiterated a BUY on $TWX. James has a 70.5% success rate http://t.co/bjRaNCQBH9 #NYSE #stocks,1,0
See our great CEO @ViolinMemory present at Barclays Global #Tech event on Dec 10: http://t.co/szNTqNvpGH #NYSE #VMEM http://t.co/tJFuIdyBH4,0,0
1-star analyst John T. Williams from Topeka Capital rated $WU w/a HOLD. John has a 20.0% success rate http://t.co/KSwsOdAOyp #NYSE #stocks,0,0
"Isnt it lovely to be able to kiss and cuddle, hold and gently explore each
other? Great #gfe! #BBWModels #nyse",0,0
1-star analyst Rohit Kulkarni from RBC Capital reiterated a BUY on $RUBI. Rohit has a -2.1% avg rtrn http://t.co/IIfOdXqObD #NYSE #stocks,0,0
"#Book: #Insider Dealing &amp; the #Market Abuse Regime in the #EU &amp; the #US 
http://t.co/jvKUQ3cQCy #stockexchange #nyse #europe #unitedstates",0,0
1-star analyst John T. Williams from Topeka Capital rated $VNTV w/a BUY. John has a 20.0% success rate http://t.co/QrhSyE69XG #NYSE #stocks,0,0
US stocks climb to record levels http://t.co/XEktGB9maf #NYSE,1,0
US stocks climb to record levels http://t.co/pzldcs1vi7 #NYSE,1,0
5-star analyst Richard Kugele from Needham reiterated a BUY on $NMBL. Richard has a 70.8% success rate http://t.co/ZTps4hfTUd #NYSE #stocks,1,0
4-star analyst Paul Quinn from RBC Capital rated $LPX w/a SELL. Paul has a 61.3% success rate http://t.co/U8cRpCz51P #NYSE #stocks #LPX,0,1
Insiders Selling: $ENS $WSM $SBAC $RGLD $GPRO $PMCS $ABBV $TEX $MS $COVS $CTRL $AHT $EMN $CXW $COP http://t.co/TRx9EnjwT5 #finance #nyse,0,1
Get exclusive #trade #signals for US &amp; UK markets http://t.co/lCJpa636pk #ftse #nasdaq #nyse #s&amp;p500 #dow #stocks,0,0
Great news on inward investment but we need to maintain the momentum says CBI Wales chair ... http://t.co/FhVIZXenE7 #NYSE,0,0
Great news on inward investment but we need to maintain the momentum says CBI Wales chair ... http://t.co/0P5lNkHVXg #NYSE,0,0
CORRUPT WALL STREET STOCK MARKET COLLAPSES TO NEVER RECOUPERATE http://t.co/Ol4CO2Pyec #dollar #nyse #stocks #stockmarket #money #rfid #gold,0,1
4-star analyst Michael Rollins from Citigroup rated $ZAYO w/a BUY. Michael has a 63.2% success rate http://t.co/NuAtB38VTi #NYSE #stocks,1,0
"LakGZsOXzX | @KennyPolcari is on the floor of the #NYSE, to give you this weeks market update. Watch #Onth",0,0
"Jeremy Siegel  Fair Value for the S&amp;P 500 is 2,300 http://t.co/DMkiHXLVMk $SPY #SP500 #Stocks #Investing #NYSE #Nasdaq #mkt #DOW",0,0
"DON'T FORGET . . . Exchanges close early today - trading hours for NYSE are listed here: https://t.co/ZZConKbAUZ 
#NYSE",0,0
4-star analyst Jerry Revich from Goldman Sachs maintained a SELL on $DE. Jerry has a 61.5% success rate http://t.co/rSNRTdfzz8 #NYSE #stocks,0,1
Sony Picks Consoles And Sensors Over Smartphones And TV http://t.co/3eJcge0NHw $SNE #Stocks #Investing #NYSE #NASDAQ #Tech,1,0
Just published the full $TRW #trade diary which includes my scalp trade within the main trade  http://t.co/MVJsF0xL31 #stocks #nyse,0,0
"Facing escalating pushback, Canada's oil sands industry goes on the offensive http://t.co/fl8thwYc6f $TRP #Stocks #Investing #NYSE #Nasdaq",0,1
5-star analyst @williamcshope from Goldman Sachs maintained a HOLD on $HPQ. Bill has a 75.0% success rate http://t.co/1RYiVUUiqE #NYSE,0,0
"RT @crazycanuck655: Facing escalating pushback, Canada's oil sands industry goes on the offensive http://t.co/fl8thwYc6f $TRP #Stocks #Inve",0,1
"RT @crazycanuck655: Facing escalating pushback, Canada's oil sands industry goes on the offensive http://t.co/fl8thwYc6f $TRP #Stocks #Inve",0,1
1-star analyst Judson Bailey from Wells Fargo maintained a SELL on $SDRL. Judson has a 22.2% success rate http://t.co/lHAcQ2d2UH #NYSE,0,1
#Recommended Burlington Stores $BURL #nyse at $17 last year. Currently $43.91. Strong sales and great management. #BurlingtonStores,1,0
#GraphiteStocks Philippine Metals Inc. Signs Letters of Intent to Acquire Copper Projects .... http://t.co/mJlXD6N0N3 #NYSE #NASDAQ #DOW,1,0
Gold Forecast: 4.46% Gain In 14 Days http://t.co/vOCeA59z7f #GoldSilverPredictions #GoldPrediction #stocks #nyse,1,0
2-star analyst James Kisner from Jefferies reiterated a HOLD on $HPQ.  http://t.co/1RYiVUUiqE #NYSE #stocks #HPQ,0,0
Top Stocks (By Trading Liquidity): $CJES $QIHU $NETE $KBH $MHR $SSRI $CLDX $PXLW $ANV $INVN $GPRO $JKS $SNSS $CALL $SYNA #nyse #spy #stock,1,0
"Today, the #USA holiday, the day of #Thanksgiving .
#Stock #exchanges #NYSE, #NASDAQ, #AMEX does not work. http://t.co/KDpvncAgAK",0,0
"RT @crazycanuck655: Jeremy Siegel  Fair Value for the S&amp;P 500 is 2,300 http://t.co/DMkiHXLVMk $SPY #SP500 #Stocks #Investing #NYSE #Nasdaq",0,0
1-star analyst Derik De Bruin from Merrill Lynch reiterated a BUY on $PLL. Derik has a -0.8% avg rtrn http://t.co/asi3aemJ3Z #NYSE #stocks,1,0
http://t.co/nGpJsAI10D &lt;-- Lifetime membership for amazing stock alerts on $97! #stocks #trading #nyse #pennystocks $FB $TWTR,0,0
#HFT dilutes trust by market participants. Pushes fees down. #equitycrowdfunding appears not to be rigged like #nyse  http://t.co/kN2RnEQ3j6,1,0
"#Prepare for your #future, everything you need to know about #Stocks #markets #NASDAQ #NYSE; Tell a friend http://t.co/LJMNZcEJ5I",0,0
"Syrian Electronic Army claims CBC, other media website hacks http://t.co/5NEpugr65f #NYSE",0,1
"Syrian Electronic Army claims CBC, other media website hacks http://t.co/W8Tj2tumBX #NYSE",0,1
My Full trade diary for this great #Swing #Trade on $EXC - fantastic 3.4% profit on my trading account balance http://t.co/GemOlAvXOh #nyse,1,0
"Is it just me, or does it seem a bit strange that #gold takes a hit over night into #NYSE holiday?",0,1
RT @pbrat40plus: My Full trade diary for this great #Swing #Trade on $EXC - fantastic 3.4% profit on my trading account balance http://t.co,0,0
This Guy Is Making Millions! Watch This Video Proof Here At http://t.co/SVqoMlijqL .. #legalizeit #NYSE http://t.co/KZb94DBqvi,0,0
#TBT to the WSE #socks photo shoot at the #NYSE ! Thankful for these comfortable dress socks! http://t.co/GzeY8EyPZM,0,0
4-star analyst Simon Flannery from Morgan Stanley rated $ZAYO w/a BUY. Simon has a 77.3% success rate http://t.co/NuAtB38VTi #NYSE #stocks,1,0
Sign up for FREE! Minimize your #Risk; #Guidance for  #Stocks #markets #NASDAQ #NYSE; Click now! http://t.co/LJMNZcEJ5I,0,0
The #NYSE trades a massive $16 trillion a year - by far the largest sum in the world! #ManCaveSA,0,0
RT @Violin_Europe: See our great CEO @ViolinMemory present at Barclays Global #Tech event on Dec 10: http://t.co/szNTqNvpGH #NYSE #VMEM htt,1,0
RT @ManCave_SA: The #NYSE trades a massive $16 trillion a year - by far the largest sum in the world! #ManCaveSA,1,0
This Guy Is Making Millions! Watch This Video Proof Here At http://t.co/SVqoMlijqL .. #StockCharts #NYSE #America http://t.co/KZb94DBqvi,0,0
"Yip!My future employers:""@ManCave_SA: The #NYSE trades a massive $16 trillion a year - by far the largest sum in the world! #ManCaveSA""",1,0
Will the Swiss go for gold? http://t.co/geclQoiuOk #Gold $GLD $GC_F $GG $GOLD $G.CA #Stocks #Investing #NYSE #NASDAQ,0,0
"Good thing #NYSE #NASDAQ are closed on #Thanksgiving, else with #Brent #crudeoil down $6+, markets are awaiting to go bonkers tomorrow.",0,1
4-star analyst Timothy Horan from Oppenheimer reiterated a BUY on $ZAYO. Timothy has a 67% success rate http://t.co/NuAtB38VTi #NYSE #stocks,1,0
BLACK FRIDAY Sale | 14% OFF Every Forecast | 24 Hours Only http://t.co/t9mgTgTgCi #GoldNews #Uncategorized #stocks #nyse,0,0
"http://t.co/nGpJsAI10D &lt;-- Turn $100 into $1000, $10000 or more in 30 days! #stocks #trading #nyse #pennystocks $FB $TWTR",0,0
#GraphiteStocks Cavan Enters Into a Non-Disclosure and Standstill Agreement for Agricultura... http://t.co/80wdFScU1I #NYSE #NASDAQ #DOW,0,0
Super Trades Review Video: http://t.co/WQi6YMjptx #stocks #trading #nyse #nasdaq $FB $VSR $IBIO $NQ $HURC,0,0
1-star analyst Justin Furby from William Blair maintained a BUY on $WDAY. Justin has a -0.4% avg rtrn http://t.co/WEuJGRgtji #NYSE #stocks,1,0
"#Oil price falls$69HD
http://t.co/537kzD61Ul
#FTSE #NYSE #DAX#KXL#KINDERMORGAN#MENA #UN
#VANPOLI #DTES #INM #TSX #RUBLE#LNG#PETRONAS",0,1
"RT @homelessdave0: #Oil price falls$69HD
http://t.co/537kzD61Ul
#FTSE #NYSE #DAX#KXL#KINDERMORGAN#MENA #UN
#VANPOLI #DTES #INM #TSX #",0,1
"RT @homelessdave0: #Oil price falls$69HD
http://t.co/537kzD61Ul
#FTSE #NYSE #DAX#KXL#KINDERMORGAN#MENA #UN
#VANPOLI #DTES #INM #TSX #",0,1
3-star analyst Natasha Boyden from MLV &amp; Co. reiterated a HOLD on $DSX. Natasha has a +7.0% avg rtrn http://t.co/z7xfaVRPdH #NYSE #stocks,0,0
"RT @homelessdave0: #Oil price falls$69HD
http://t.co/537kzD61Ul
#FTSE #NYSE #DAX#KXL#KINDERMORGAN#MENA #UN
#VANPOLI #DTES #INM #TSX #",0,1
"RT @homelessdave0: #Oil price falls$69HD
http://t.co/537kzD61Ul
#FTSE #NYSE #DAX#KXL#KINDERMORGAN#MENA #UN
#VANPOLI #DTES #INM #TSX #",0,1
"RT @OpFunKill: Steal tweet!
#SeaWorld #Stocks #Financial #Advice #NYSE #MadMoney #Markets #RealMoney #JimCramer #TheStreet SELL !!! http://",0,1
5-star analyst Sam Poser from Sterne Agee upgraded rating on $DSW to HOLD. Sam has a 77% success rate http://t.co/iTnmPw4FlA #NYSE #stocks,1,0
How to Make Money in Stocks: http://t.co/XRRbpLILP5 via @YouTube #stocks #trading #nyse #nasdaq $FB $TWTR $VSR $ICAD,0,0
3-star analyst James Moorman from D.A. Davidson rated $ZAYO w/a BUY. James has a +9.4% avg rtrn http://t.co/NuAtB38VTi #NYSE #stocks #ZAYO,1,0
"#Swing #Trading #Stocks for a living!! , Check out my full trade diary for recent trade on $XOM http://t.co/SMNeBJn8vc #nyse",0,0
4-star analyst Steven Milunovich from UBS reiterated a HOLD on $HPQ. Steven has a +7.8% avg rtrn http://t.co/1RYiVUUiqE #NYSE #stocks #HPQ,0,0
Super Trades Review Video: http://t.co/WQi6YMjptx #stocks #trading #nyse #nasdaq $FB $VSR $IBIO $NQ $HURC,0,0
"#GraphiteStocks Roads to nowhere: 
Roads to nowhere
The Monthly (subscription) - 43 minutes... http://t.co/kTWTvKbXAo #NYSE #NASDAQ #DOW",0,0
"nike uk red octobers,nike free 5.0 leather http://t.co/UTS8E2pSlt #NYSE",0,0
"nike uk red octobers,nike free 5.0 leather http://t.co/B3scojsUHw #NYSE",0,0
RT @SeaworId_: NEWS: SeaWorld flops its most important quarter of the year http://t.co/985AENYqCC #FloppySyndrome #Contagious #StayAway #,0,1
5-star analyst Michael Graham from Canaccord Genuity reiterated a BUY on $P. Michael has a +15.9% avg rtrn http://t.co/X819CfzBDM #NYSE,1,0
Good news! @ViolinMemory stock jumped 5% on Fiscal Q3 results. See http://t.co/9x0CaZmsdm -- #NYSE $VMEM http://t.co/2L9Sbd24IV,1,0
RT @ViolinMemory: Good news! @ViolinMemory stock jumped 5% on Fiscal Q3 results. See http://t.co/9x0CaZmsdm -- #NYSE $VMEM http://t.co/2L9S,1,0
"NYSE, Telecommunications, Negative, Previous hour, SD -1.53, #NYSE #Telecommunications",0,1
"NYSE, Utilities, Negative, Previous hour, SD -1.07, #NYSE #Utilities",0,1
"NYSE, Health Care, Positive, Previous hour, SD +1.08, #NYSE #HealthCare",1,0
"NYSE, Industrials, Positive, Previous hour, SD +1.00, #NYSE #Industrials",1,0
"NYSE, Basic Materials, Positive, Previous hour, SD +1.15, #NYSE #BasicMaterials",1,0
5-star analyst Ben Reitzes from Barclays reiterated a BUY on $HPQ. Ben has a 67% success rate http://t.co/1RYiVUUiqE #NYSE #stocks #HPQ,1,0
"NYSE, Consumer Services, Inactive, Previous hour, SD -1.02, #NYSE #ConsumerServices",0,1
"NYSE, Inactive, Previous hour, SD -1.08, #NYSE",0,1
"NYSE, Consumer Services, Inactive, Previous hour, SD -1.03, #NYSE #ConsumerServices",0,1
"NYSE, Financials, Inactive, Previous hour, SD -1.05, #NYSE #Financials",0,1
I've never been a Yankee fan but alway into the New York Stock Exchange #tbt #NYSE @ Pleasantville http://t.co/JLVvcKc1rf,0,0
"NYSE, Consumer Services, Inactive, Previous hour, SD -1.12, #NYSE #ConsumerServices",0,1
"NYSE, Inactive, Previous hour, SD -1.11, #NYSE",0,1
"NYSE, Inactive, Previous hour, SD -1.15, #NYSE",0,1
"NYSE, Industrials, Inactive, Previous hour, SD -1.16, #NYSE #Industrials",0,1
"NYSE, Inactive, Previous hour, SD -1.25, #NYSE",0,0
"NYSE, Oil &amp; Gas, Inactive, Previous hour, SD -1.09, #NYSE #OilGas",0,1
"NYSE, Financials, Inactive, Previous hour, SD -1.17, #NYSE #Financials",0,1
Chinese help for SMEs http://t.co/pykCr56FD7 #NYSE,0,0
Chinese help for SMEs http://t.co/Ij5FkemU2f #NYSE,0,0
"NYSE, Inactive, Previous hour, SD -1.39, #NYSE",0,1
"NYSE, Inactive, Previous hour, SD -1.28, #NYSE",0,1
"Fantastic #advice, sign up now for our FREE guides in #Stocks #markets #NASDAQ #NYSE; Unmissable deal! http://t.co/LJMNZcEJ5I",0,0
"NYSE, Inactive, Previous hour, SD -1.09, #NYSE",0,1
"NYSE, Health Care, Positive, Previous hour, SD +1.07, #NYSE #HealthCare",1,0
"NYSE, Industrials, Inactive, Previous hour, SD -1.01, #NYSE #Industrials",0,1
"NYSE, Health Care, Positive, Previous hour, SD +1.00, #NYSE #HealthCare",1,0
1-star analyst Arun Melmane from Canaccord Genuity rated $DB w/a HOLD. Arun has a -0.2% avg rtrn http://t.co/XMTaPgQ5wf #NYSE #stocks #DB,0,0
"RT @am_alerts: NYSE, Telecommunications, Negative, Previous hour, SD -1.53, #NYSE #Telecommunications",0,1
http://t.co/nGpJsAI10D &lt;-- Lifetime membership for amazing stock alerts on $97! #stocks #trading #nyse #pennystocks $FB $TWTR,0,0
"#GraphiteStocks Company Disclosure on Insider Transaction: Entegris Inc , Prgx Global: 
Com... http://t.co/BdKWBXObiL #NYSE #NASDAQ #DOW",0,0
Super Trades Review Video: http://t.co/WQi6YMjptx #stocks #trading #nyse #nasdaq $FB $VSR $IBIO $NQ $HURC,0,0
"Monetary Morphine DayTradingradio's Daily #Newspaper
http://t.co/3RoLlyj9FJ   #stocks #earnings #nyse... http://t.co/zEnHzODxP1",0,0
"@ABABankers Pigs Get Fat&amp;Hogs Get Slaughtered @COSIA_ca
#FTSE #NYSE #DAX#KXL#OIL#MENA #ASX
#VANPOLI #DTES #INM #TSX #LNG#PETRONAS#TECH",0,1
"RT @homelessdave0: @ABABankers Pigs Get Fat&amp;Hogs Get Slaughtered @COSIA_ca
#FTSE #NYSE #DAX#KXL#OIL#MENA #ASX
#VANPOLI #DTES #INM #TSX ",0,1
"RT @homelessdave0: @ABABankers Pigs Get Fat&amp;Hogs Get Slaughtered @COSIA_ca
#FTSE #NYSE #DAX#KXL#OIL#MENA #ASX
#VANPOLI #DTES #INM #TSX ",0,1
"RT @homelessdave0: @ABABankers Pigs Get Fat&amp;Hogs Get Slaughtered @COSIA_ca
#FTSE #NYSE #DAX#KXL#OIL#MENA #ASX
#VANPOLI #DTES #INM #TSX ",0,1
"RT @homelessdave0: @ABABankers Pigs Get Fat&amp;Hogs Get Slaughtered @COSIA_ca
#FTSE #NYSE #DAX#KXL#OIL#MENA #ASX
#VANPOLI #DTES #INM #TSX ",0,1
Get exclusive #trade #signals &amp; full trade management for US &amp; UK #stocks http://t.co/nxR1Kdk21K #ftse #nasdaq #nyse #s&amp;p500 #dowjones,0,0
Only 2 days left!!!! #theBIGGESTsaturday #118Lounge #alexsensation #brinka #nyse #RSVP #BluprintPro http://t.co/xbh8rCkrpG,0,0
"#Swing #Trading #Stocks for a living!! , Check out my full trade diary for recent trade on $XOM http://t.co/JPzmDjCbaI #nyse",0,0
Sign up to our great #Entrepreneur &amp; #Investor portal guide including #Stocks #markets #NASDAQ #NYSE; Don't Delay! http://t.co/LJMNZcEJ5I,0,0
"http://t.co/nGpJsAI10D &lt;-- Turn $100 into $1000, $10000 or more in 30 days! #stocks #trading #nyse #pennystocks $FB $TWTR",0,0
Sign up to our FREE Financial Data &amp; News Platform; #Stocks #markets #NASDAQ #NYSE; Get up to date #information http://t.co/LJMNZcEJ5I #FB,0,0
@MandyCNBC I think that was the first time #NYSE traded a billion shares. Was a confusing week.,1,0
"Number of floor traders at #NYSE may be dwindling (350 vs. 3,000), but they do help 2 reduce risk, sez prof $:",0,0
When J.P. Morgan died the #NYSE closed.   It hasn't closed for a civilian since.  #money #banks,0,1
http://t.co/t9v4IO2vow &lt;&lt;-- Tandem Trader dvd video #stocks #trading #nyse #nasdaq $FB $TWTR $STUDY $NQ,0,0
"NYSE, Consumer Services, Inactive, Previous hour, SD -1.12, #NYSE #ConsumerServices",0,1
"NYSE, Health Care, Negative, Previous hour, SD -1.18, #NYSE #HealthCare",0,1
"NYSE, Inactive, Previous hour, SD -1.31, #NYSE",0,1
